Year, Month, ClimateRegionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, availableWater,LAI,tlai,rlai,mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, NPPwood, NPPleaf, resorbedNused, mineralNused, Ndemand,deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, 
17,12,1,RedMaple,70,7396.8,0.0,0.02,0.00,4.44,0.00,5.59,0.00,3.32,0.00,12.00,2.81,0.00,0.01,0.00,1.00,440,25000,22966,7396.8,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.45,0.00,4.45,0.00,
17,12,1,RedOak,68,2129.3,0.0,0.00,0.00,1.28,0.00,5.59,0.00,0.82,0.00,12.00,4.42,0.00,0.01,0.00,1.00,380,25000,22962,2129.3,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.28,0.00,1.28,0.00,
17,12,1,RedMaple,3,18.1,0.0,0.00,0.00,0.01,0.00,5.59,0.00,0.01,0.00,0.74,0.07,0.00,0.01,0.00,1.00,440,25000,22960,18.1,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
17,1,1,RedOak,113,2351.4,0.0,0.05,0.00,1.41,0.00,4.40,0.00,0.90,0.00,11.96,4.87,0.00,0.01,0.00,1.00,380,25000,22960,2351.4,-6.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.46,0.00,1.46,0.00,
17,1,1,RedOak,78,2244.2,0.0,0.01,0.00,1.35,0.00,4.40,0.00,0.86,0.00,11.96,4.63,0.00,0.01,0.00,1.00,380,25000,22958,2244.2,-6.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.35,0.00,1.35,0.00,
17,1,1,RedMaple,78,8828.5,0.0,0.03,0.00,5.30,0.00,4.40,0.00,3.72,0.00,11.96,2.74,0.00,0.01,0.00,1.00,440,25000,22956,8828.5,-6.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.33,0.00,5.33,0.00,
17,1,1,RedMaple,70,7392.3,0.0,0.02,0.00,4.44,0.00,4.40,0.00,3.32,0.00,11.96,2.81,0.00,0.01,0.00,1.00,440,25000,22951,7392.3,-6.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.45,0.00,4.45,0.00,
17,1,1,RedOak,68,2128.0,0.0,0.00,0.00,1.28,0.00,4.40,0.00,0.82,0.00,11.96,4.42,0.00,0.01,0.00,1.00,380,25000,22946,2128.0,-6.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.28,0.00,1.28,0.00,
17,1,1,RedMaple,3,18.1,0.0,0.00,0.00,0.01,0.00,4.40,0.00,0.01,0.00,0.73,0.07,0.00,0.01,0.00,1.00,440,25000,22945,18.1,-6.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
17,2,1,RedOak,113,2350.0,0.0,0.05,0.00,1.41,0.00,6.02,0.00,0.90,0.00,11.96,4.87,0.00,0.01,0.00,1.00,380,25000,22945,2350.0,-3.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.46,0.00,1.46,0.00,
17,2,1,RedOak,78,2242.8,0.0,0.01,0.00,1.35,0.00,6.02,0.00,0.86,0.00,11.96,4.63,0.00,0.01,0.00,1.00,380,25000,22944,2242.8,-3.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.35,0.00,1.35,0.00,
17,2,1,RedMaple,78,8823.1,0.0,0.03,0.00,5.29,0.00,6.02,0.00,3.72,0.00,11.96,2.74,0.00,0.01,0.00,1.00,440,25000,22943,8823.1,-3.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.33,0.00,5.33,0.00,
17,2,1,RedMaple,70,7387.9,0.0,0.02,0.00,4.43,0.00,6.02,0.00,3.32,0.00,11.96,2.81,0.00,0.01,0.00,1.00,440,25000,22937,7387.9,-3.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.45,0.00,4.45,0.00,
17,2,1,RedOak,68,2126.7,0.0,0.00,0.00,1.28,0.00,6.02,0.00,0.82,0.00,11.96,4.42,0.00,0.01,0.00,1.00,380,25000,22933,2126.7,-3.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.28,0.00,1.28,0.00,
17,2,1,RedMaple,3,18.1,0.0,0.00,0.00,0.01,0.00,6.02,0.00,0.01,0.00,0.73,0.07,0.00,0.01,0.00,1.00,440,25000,22932,18.1,-3.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
17,3,1,RedOak,113,2348.5,0.0,0.05,0.00,1.41,0.00,8.81,0.00,0.89,0.00,11.92,4.87,0.00,0.01,0.01,1.00,380,25000,22932,2348.5,-0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.46,0.00,1.46,0.00,
17,3,1,RedOak,78,2241.5,0.0,0.01,0.00,1.34,0.00,8.81,0.00,0.86,0.00,11.92,4.63,0.00,0.01,0.01,1.00,380,25000,22931,2241.5,-0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.35,0.00,1.35,0.00,
17,3,1,RedMaple,78,8817.8,0.0,0.03,0.00,5.29,0.00,8.81,0.00,3.72,0.00,11.92,2.74,0.00,0.01,0.01,1.00,440,25000,22930,8817.8,-0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.32,0.00,5.32,0.00,
17,3,1,RedMaple,70,7383.4,0.0,0.02,0.00,4.43,0.00,8.81,0.00,3.31,0.00,11.92,2.81,0.00,0.01,0.01,1.00,440,25000,22925,7383.4,-0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.45,0.00,4.45,0.00,
17,3,1,RedOak,68,2125.4,0.0,0.00,0.00,1.28,0.00,8.81,0.00,0.82,0.00,11.92,4.42,0.00,0.01,0.01,1.00,380,25000,22920,2125.4,-0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.28,0.00,1.28,0.00,
17,3,1,RedMaple,3,18.1,0.0,0.00,0.00,0.01,0.00,8.81,0.00,0.01,0.00,0.73,0.07,0.00,0.01,0.01,1.00,440,25000,22919,18.1,-0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
17,4,1,RedOak,113,2347.0,0.0,0.05,0.00,1.41,0.00,13.38,0.10,0.89,0.00,11.85,4.87,0.05,1.00,0.05,1.00,380,25000,22919,2347.0,5.6,0.10,0.16,0.05,0.07,0.00,0.00,0.00,-1.36,0.16,1.46,0.00,
17,4,1,RedOak,78,2240.1,0.0,0.01,0.00,1.34,0.00,13.38,0.10,0.86,0.00,11.85,4.63,0.05,1.00,0.05,1.00,380,25000,22917,2240.1,5.6,0.12,0.18,0.06,0.09,0.01,0.00,0.01,-1.23,0.18,1.35,0.00,
17,4,1,RedMaple,78,8812.5,0.0,0.03,0.00,5.29,0.00,13.38,0.10,3.72,0.00,11.85,2.74,0.05,1.00,0.05,1.00,440,25000,22916,8812.5,5.6,0.13,0.20,0.06,0.09,0.01,0.00,0.01,-5.19,0.20,5.32,0.00,
17,4,1,RedMaple,70,7379.0,0.0,0.02,0.00,4.43,0.00,13.38,0.10,3.31,0.00,11.85,2.81,0.05,1.00,0.05,1.00,440,25000,22911,7379.0,5.6,0.14,0.21,0.07,0.10,0.01,0.00,0.01,-4.31,0.21,4.44,0.00,
17,4,1,RedOak,68,2124.1,0.0,0.00,0.00,1.27,0.00,13.38,0.10,0.82,0.00,11.84,4.42,0.05,1.00,0.05,1.00,380,25000,22907,2124.1,5.6,0.12,0.19,0.06,0.09,0.01,0.00,0.01,-1.15,0.19,1.28,0.00,
17,4,1,RedMaple,3,18.1,0.0,0.00,0.00,0.01,0.00,13.38,0.10,0.01,0.00,0.73,0.07,0.05,1.00,0.05,1.00,440,25000,22906,18.1,5.6,0.15,0.22,0.07,0.10,0.01,0.00,0.01,0.13,0.22,0.01,0.00,
17,5,1,RedOak,113,2345.7,0.2,0.05,0.00,1.41,0.00,10.28,0.10,0.89,0.06,11.85,4.86,0.05,1.00,0.23,1.00,380,25000,22906,2345.8,11.3,0.53,0.79,0.25,0.37,0.02,0.00,0.02,-0.93,0.79,1.46,0.00,
17,5,1,RedOak,78,2238.9,0.2,0.01,0.00,1.34,0.00,10.28,0.10,0.86,0.07,11.85,4.63,0.05,1.00,0.23,1.00,380,25000,22906,2239.1,11.3,0.55,0.82,0.26,0.39,0.03,0.00,0.03,-0.80,0.82,1.35,0.00,
17,5,1,RedMaple,78,8807.3,0.2,0.03,0.00,5.28,0.00,10.28,0.30,3.72,0.08,11.85,2.73,0.13,1.00,0.23,1.00,440,25000,22906,8807.5,11.3,1.80,2.69,0.84,1.27,0.07,0.00,0.07,-3.52,2.69,5.32,0.00,
17,5,1,RedMaple,70,7374.7,0.2,0.02,0.00,4.42,0.00,10.28,0.28,3.31,0.08,11.85,2.80,0.12,1.00,0.23,1.00,440,25000,22905,7374.9,11.3,1.69,2.54,0.80,1.19,0.07,0.00,0.07,-2.75,2.54,4.44,0.00,
17,5,1,RedOak,68,2123.0,0.2,0.00,0.00,1.27,0.00,10.28,0.10,0.82,0.08,11.85,4.41,0.05,1.00,0.23,1.00,380,25000,22905,2123.2,11.3,0.55,0.82,0.26,0.39,0.03,0.00,0.03,-0.73,0.82,1.28,0.00,
17,5,1,RedMaple,3,18.2,0.2,0.00,0.00,0.01,0.00,10.28,0.10,0.01,0.09,0.73,0.06,0.05,1.00,0.23,1.00,440,25000,22905,18.4,11.3,0.64,0.95,0.30,0.45,0.03,0.00,0.03,0.62,0.95,0.01,0.00,
17,6,1,RedOak,114,2344.7,0.9,0.06,0.00,1.41,0.00,3.02,0.29,0.89,0.33,11.98,4.84,0.13,0.33,0.68,1.00,380,25000,22906,2345.7,18.0,1.48,2.22,0.70,1.04,0.07,0.00,0.07,0.02,2.22,1.46,0.00,
17,6,1,RedOak,79,2238.1,1.0,0.01,0.00,1.34,0.00,3.02,0.30,0.86,0.35,11.98,4.60,0.13,0.33,0.68,1.00,380,25000,22908,2239.1,18.0,1.50,2.26,0.71,1.06,0.07,0.00,0.07,0.16,2.26,1.35,0.00,
17,6,1,RedMaple,79,8803.8,2.9,0.03,0.00,5.28,0.00,3.02,2.62,3.72,0.71,11.98,2.66,0.71,0.23,0.68,1.00,440,25000,22910,8806.6,18.0,6.60,9.90,3.10,4.65,0.27,0.00,0.27,1.28,9.90,5.32,0.00,
17,6,1,RedMaple,71,7371.9,2.7,0.02,0.00,4.42,0.00,3.02,2.27,3.31,0.69,11.98,2.73,0.66,0.23,0.68,1.00,440,25000,22921,7374.7,18.0,6.10,9.15,2.87,4.30,0.25,0.00,0.25,1.66,9.15,4.44,0.00,
17,6,1,RedOak,69,2122.3,1.0,0.00,0.00,1.27,0.00,3.02,0.28,0.82,0.35,11.97,4.39,0.12,0.33,0.68,1.00,380,25000,22932,2123.3,18.0,1.43,2.15,0.67,1.01,0.07,0.00,0.07,0.15,2.15,1.28,0.00,
17,6,1,RedMaple,4,18.8,1.2,0.00,0.00,0.01,0.00,3.02,0.10,0.01,0.39,0.74,0.03,0.05,0.23,0.68,1.00,440,25000,22934,20.0,18.0,0.42,0.64,0.20,0.30,0.02,0.00,0.02,0.41,0.64,0.01,0.00,
18,7,1,RedOak,114,2344.8,3.2,0.06,0.00,1.41,0.00,2.72,0.66,0.89,0.74,12.03,4.77,0.27,0.23,0.97,1.00,380,25000,22936,2347.9,23.0,3.01,4.51,1.41,2.12,0.00,0.14,0.14,1.54,4.51,1.46,0.00,
18,7,1,RedOak,79,2238.2,3.3,0.01,0.00,1.34,0.00,2.72,0.64,0.86,0.75,12.03,4.53,0.26,0.23,0.97,1.00,380,25000,22942,2241.5,23.0,2.95,4.42,1.38,2.08,0.00,0.14,0.14,1.60,4.42,1.35,0.00,
18,7,1,RedMaple,79,8805.0,12.8,0.03,0.00,5.28,0.00,2.72,3.70,3.72,1.00,12.03,2.38,0.82,0.14,0.97,1.00,440,25000,22948,8817.8,23.0,6.59,9.88,3.10,4.65,0.00,0.27,0.27,1.27,9.88,5.32,0.00,
18,7,1,RedMaple,71,7373.6,11.9,0.02,0.00,4.42,0.00,2.72,3.29,3.31,0.99,12.03,2.48,0.79,0.14,0.97,1.00,440,25000,22959,7385.5,23.0,6.27,9.41,2.95,4.42,0.00,0.26,0.26,1.83,9.41,4.44,0.00,
18,7,1,RedOak,69,2122.4,3.2,0.00,0.00,1.27,0.00,2.72,0.60,0.82,0.74,12.03,4.32,0.25,0.23,0.97,1.00,380,25000,22970,2125.6,23.0,2.76,4.14,1.30,1.95,0.00,0.13,0.13,1.48,4.14,1.28,0.00,
18,7,1,RedMaple,4,19.2,1.8,0.00,0.00,0.01,0.00,2.72,0.10,0.01,0.53,0.89,0.02,0.05,0.14,0.97,1.00,440,25000,22976,21.0,23.0,0.36,0.55,0.17,0.26,0.00,0.02,0.02,0.35,0.55,0.01,0.00,
18,8,1,RedOak,114,2346.3,7.7,0.06,0.00,1.41,0.00,8.02,0.86,0.89,0.96,11.92,4.77,0.33,0.90,0.78,1.00,380,25000,22976,2354.0,19.4,11.72,17.58,5.51,8.26,0.00,0.54,0.54,10.26,17.58,1.46,0.00,
18,8,1,RedOak,79,2239.8,7.7,0.01,0.00,1.34,0.00,8.02,0.82,0.86,0.96,11.92,4.53,0.32,0.90,0.78,1.00,380,25000,23004,2247.5,19.4,11.22,16.83,5.27,7.91,0.00,0.52,0.52,9.87,16.83,1.35,0.00,
18,8,1,RedMaple,79,8806.3,22.7,0.03,0.00,5.28,0.00,8.02,3.72,3.72,1.00,11.92,2.38,0.83,0.73,0.78,1.00,440,25000,23031,8829.0,19.4,26.92,40.39,12.65,18.98,0.00,1.11,1.11,21.61,40.39,5.32,0.00,
18,8,1,RedMaple,71,7375.4,21.3,0.02,0.00,4.43,0.00,8.02,3.31,3.31,1.00,11.92,2.48,0.79,0.73,0.78,1.00,440,25000,23093,7396.7,19.4,25.08,37.61,11.79,17.68,0.00,1.03,1.03,20.63,37.61,4.44,0.00,
18,8,1,RedOak,69,2123.9,7.3,0.00,0.00,1.27,0.00,8.02,0.78,0.82,0.95,11.92,4.32,0.31,0.90,0.78,1.00,380,25000,23151,2131.2,19.4,10.07,15.10,4.73,7.10,0.00,0.47,0.47,8.79,15.10,1.28,0.00,
18,8,1,RedMaple,4,19.6,2.4,0.00,0.00,0.01,0.00,8.02,0.10,0.01,0.63,0.88,0.02,0.05,0.73,0.78,1.00,440,25000,23175,21.9,19.4,1.41,2.11,0.66,0.99,0.00,0.06,0.06,1.40,2.11,0.01,0.00,
18,9,1,RedOak,114,2356.6,25.3,0.06,0.00,1.41,25.26,5.24,0.90,0.90,1.00,11.44,4.77,0.34,0.89,0.48,1.00,380,25000,23179,2381.8,15.3,6.71,10.06,3.15,4.73,0.00,0.31,0.31,5.24,-15.20,1.47,25.26,
18,9,1,RedOak,79,2249.7,24.5,0.01,0.00,1.35,24.51,5.24,0.86,0.86,1.00,11.44,4.53,0.33,0.89,0.48,1.00,380,25000,23169,2274.2,15.3,6.53,9.80,3.07,4.61,0.00,0.30,0.30,5.18,-14.71,1.36,24.51,
18,9,1,RedMaple,79,8827.9,63.1,0.03,0.00,5.30,63.06,5.24,3.72,3.72,1.00,11.44,2.38,0.83,0.72,0.48,1.00,440,25000,23159,8891.0,15.3,15.35,23.03,7.22,10.82,0.00,0.63,0.63,10.02,-40.03,5.33,63.06,
18,9,1,RedMaple,71,7396.0,58.9,0.02,0.00,4.44,58.92,5.24,3.32,3.32,1.00,11.44,2.48,0.79,0.72,0.48,1.00,440,25000,23129,7454.9,15.3,14.88,22.32,6.99,10.49,0.00,0.61,0.61,10.43,-36.59,4.46,58.92,
18,9,1,RedOak,69,2132.7,22.4,0.00,0.00,1.28,22.40,5.24,0.82,0.82,1.00,11.44,4.32,0.32,0.89,0.48,1.00,380,25000,23103,2155.1,15.3,6.47,9.70,3.04,4.56,0.00,0.30,0.30,5.18,-12.69,1.28,22.40,
18,9,1,RedMaple,4,21.0,4.5,0.00,0.00,0.01,4.47,5.24,0.10,0.01,0.85,0.85,0.02,0.05,0.72,0.48,1.00,440,25000,23095,25.4,15.3,0.88,1.32,0.41,0.62,0.00,0.04,0.04,0.87,-3.15,0.01,4.47,
18,10,1,RedOak,114,2361.8,10.1,0.06,0.00,1.42,10.06,4.22,0.89,0.90,0.99,11.20,5.04,0.34,1.00,0.19,1.00,380,25000,23093,2371.9,10.5,3.13,4.70,1.47,2.21,0.00,0.14,0.14,1.66,-5.36,1.47,10.06,
18,10,1,RedOak,79,2254.9,9.8,0.01,0.00,1.35,9.80,4.22,0.85,0.86,0.98,11.20,4.80,0.33,1.00,0.19,1.00,380,25000,23090,2264.7,10.5,3.05,4.57,1.43,2.15,0.00,0.14,0.14,1.69,-5.23,1.36,9.80,
18,10,1,RedMaple,79,8837.9,23.0,0.03,0.00,5.30,23.03,4.22,3.72,3.72,1.00,11.20,2.90,0.83,1.00,0.19,1.00,440,25000,23087,8861.0,10.5,8.87,13.31,4.17,6.25,0.00,0.37,0.37,3.53,-9.72,5.34,23.03,
18,10,1,RedMaple,71,7406.5,22.3,0.02,0.00,4.44,22.32,4.22,3.32,3.32,1.00,11.20,2.96,0.79,1.00,0.19,1.00,440,25000,23081,7428.8,10.5,8.51,12.76,4.00,6.00,0.00,0.35,0.35,4.05,-9.56,4.46,22.32,
18,10,1,RedOak,69,2137.9,9.7,0.00,0.00,1.28,9.70,4.22,0.81,0.82,0.98,11.20,4.56,0.32,1.00,0.19,1.00,380,25000,23076,2147.6,10.5,2.95,4.42,1.39,2.08,0.00,0.14,0.14,1.66,-5.28,1.29,9.70,
18,10,1,RedMaple,4,21.8,1.3,0.00,0.00,0.01,1.32,4.22,0.10,0.01,0.43,0.83,0.05,0.05,1.00,0.19,1.00,440,25000,23072,23.2,10.5,0.50,0.75,0.23,0.35,0.00,0.02,0.02,0.48,-0.57,0.01,1.32,
18,11,1,RedOak,114,2363.5,4.7,0.06,0.00,1.42,4.70,3.65,0.00,0.90,0.86,11.15,5.15,0.00,1.00,0.02,1.00,380,25000,23072,2368.2,2.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.47,-4.70,1.47,4.70,
18,11,1,RedOak,79,2256.6,4.6,0.01,0.00,1.35,4.57,3.65,0.00,0.86,0.86,11.15,4.90,0.00,1.00,0.02,1.00,380,25000,23065,2261.1,2.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.36,-4.57,1.36,4.57,
18,11,1,RedMaple,79,8841.5,13.3,0.03,0.00,5.30,13.31,3.65,0.00,3.73,1.00,11.15,3.08,0.00,1.00,0.02,1.00,440,25000,23059,8854.8,2.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.34,-13.31,5.34,13.31,
18,11,1,RedMaple,71,7410.5,12.8,0.02,0.00,4.45,12.76,3.65,0.00,3.32,1.00,11.15,3.14,0.00,1.00,0.02,1.00,440,25000,23041,7423.3,2.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.46,-12.76,4.46,12.76,
18,11,1,RedOak,69,2139.5,4.4,0.00,0.00,1.28,4.42,3.65,0.00,0.82,0.85,11.15,4.67,0.00,1.00,0.02,1.00,380,25000,23024,2143.9,2.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.29,-4.42,1.29,4.42,
18,11,1,RedMaple,4,22.3,0.7,0.00,0.00,0.01,0.75,3.65,0.00,0.01,0.27,0.83,0.06,0.00,1.00,0.02,1.00,440,25000,23019,23.1,2.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.75,0.01,0.75,
18,12,1,RedOak,114,2362.0,0.0,0.06,0.00,1.42,0.00,3.81,0.00,0.90,0.00,11.25,5.20,0.00,0.01,0.00,1.00,380,25000,23018,2362.0,-2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.47,0.00,1.47,0.00,
18,12,1,RedOak,79,2255.2,0.0,0.01,0.00,1.35,0.00,3.81,0.00,0.86,0.00,11.25,4.95,0.00,0.01,0.00,1.00,380,25000,23017,2255.2,-2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.36,0.00,1.36,0.00,
18,12,1,RedMaple,79,8836.1,0.0,0.03,0.00,5.30,0.00,3.81,0.00,3.72,0.00,11.25,3.19,0.00,0.01,0.00,1.00,440,25000,23015,8836.1,-2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.34,0.00,5.34,0.00,
18,12,1,RedMaple,71,7406.0,0.0,0.02,0.00,4.44,0.00,3.81,0.00,3.32,0.00,11.25,3.24,0.00,0.01,0.00,1.00,440,25000,23009,7406.0,-2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.46,0.00,4.46,0.00,
18,12,1,RedOak,69,2138.2,0.0,0.00,0.00,1.28,0.00,3.81,0.00,0.82,0.00,11.25,4.71,0.00,0.01,0.00,1.00,380,25000,23004,2138.2,-2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.29,0.00,1.29,0.00,
18,12,1,RedMaple,4,22.3,0.0,0.00,0.00,0.01,0.00,3.81,0.00,0.01,0.00,0.83,0.07,0.00,0.01,0.00,1.00,440,25000,23002,22.3,-2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
18,1,1,RedOak,114,2360.5,0.0,0.06,0.00,1.42,0.00,4.22,0.00,0.90,0.00,11.25,5.20,0.00,0.01,0.00,1.00,380,25000,23002,2360.5,-3.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.47,0.00,1.47,0.00,
18,1,1,RedOak,79,2253.8,0.0,0.01,0.00,1.35,0.00,4.22,0.00,0.86,0.00,11.25,4.95,0.00,0.01,0.00,1.00,380,25000,23001,2253.8,-3.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.36,0.00,1.36,0.00,
18,1,1,RedMaple,79,8830.8,0.0,0.03,0.00,5.30,0.00,4.22,0.00,3.72,0.00,11.25,3.19,0.00,0.01,0.00,1.00,440,25000,23000,8830.8,-3.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.33,0.00,5.33,0.00,
18,1,1,RedMaple,71,7401.6,0.0,0.02,0.00,4.44,0.00,4.22,0.00,3.32,0.00,11.25,3.24,0.00,0.01,0.00,1.00,440,25000,22995,7401.6,-3.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.46,0.00,4.46,0.00,
18,1,1,RedOak,69,2136.9,0.0,0.00,0.00,1.28,0.00,4.22,0.00,0.82,0.00,11.25,4.71,0.00,0.01,0.00,1.00,380,25000,22991,2136.9,-3.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.29,0.00,1.29,0.00,
18,1,1,RedMaple,4,22.3,0.0,0.00,0.00,0.01,0.00,4.22,0.00,0.01,0.00,0.83,0.07,0.00,0.01,0.00,1.00,440,25000,22990,22.3,-3.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
18,2,1,RedOak,114,2359.0,0.0,0.06,0.00,1.42,0.00,4.74,0.00,0.90,0.00,11.26,5.20,0.00,0.01,0.00,1.00,380,25000,22990,2359.0,-3.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.47,0.00,1.47,0.00,
18,2,1,RedOak,79,2252.5,0.0,0.01,0.00,1.35,0.00,4.74,0.00,0.86,0.00,11.26,4.95,0.00,0.01,0.00,1.00,380,25000,22988,2252.5,-3.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.36,0.00,1.36,0.00,
18,2,1,RedMaple,79,8825.5,0.0,0.03,0.00,5.30,0.00,4.74,0.00,3.72,0.00,11.26,3.19,0.00,0.01,0.00,1.00,440,25000,22987,8825.5,-3.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.33,0.00,5.33,0.00,
18,2,1,RedMaple,71,7397.1,0.0,0.02,0.00,4.44,0.00,4.74,0.00,3.32,0.00,11.26,3.24,0.00,0.01,0.00,1.00,440,25000,22982,7397.1,-3.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.46,0.00,4.46,0.00,
18,2,1,RedOak,69,2135.7,0.0,0.00,0.00,1.28,0.00,4.74,0.00,0.82,0.00,11.25,4.71,0.00,0.01,0.00,1.00,380,25000,22977,2135.7,-3.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.28,0.00,1.28,0.00,
18,2,1,RedMaple,4,22.3,0.0,0.00,0.00,0.01,0.00,4.74,0.00,0.01,0.00,0.83,0.07,0.00,0.01,0.00,1.00,440,25000,22976,22.3,-3.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
18,3,1,RedOak,114,2357.6,0.0,0.06,0.00,1.41,0.00,8.22,0.00,0.90,0.00,11.26,5.20,0.00,1.00,0.01,1.00,380,25000,22976,2357.6,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.47,0.00,1.47,0.00,
18,3,1,RedOak,79,2251.1,0.0,0.01,0.00,1.35,0.00,8.22,0.00,0.86,0.00,11.26,4.95,0.00,1.00,0.01,1.00,380,25000,22975,2251.1,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.36,0.00,1.36,0.00,
18,3,1,RedMaple,79,8820.1,0.0,0.03,0.00,5.29,0.00,8.22,0.00,3.72,0.00,11.26,3.19,0.00,1.00,0.01,1.00,440,25000,22973,8820.1,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.33,0.00,5.33,0.00,
18,3,1,RedMaple,71,7392.7,0.0,0.02,0.00,4.44,0.00,8.22,0.00,3.32,0.00,11.26,3.24,0.00,1.00,0.01,1.00,440,25000,22967,7392.7,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.45,0.00,4.45,0.00,
18,3,1,RedOak,69,2134.4,0.0,0.00,0.00,1.28,0.00,8.22,0.00,0.82,0.00,11.26,4.71,0.00,1.00,0.01,1.00,380,25000,22963,2134.4,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.28,0.00,1.28,0.00,
18,3,1,RedMaple,4,22.3,0.0,0.00,0.00,0.01,0.00,8.22,0.00,0.01,0.00,0.83,0.07,0.00,1.00,0.01,1.00,440,25000,22962,22.3,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
18,4,1,RedOak,114,2356.1,0.0,0.06,0.00,1.41,0.00,13.68,0.10,0.90,0.00,11.31,5.20,0.05,1.00,0.09,1.00,380,25000,22962,2356.1,7.4,0.19,0.28,0.09,0.13,0.01,0.00,0.01,-1.28,0.28,1.47,0.00,
18,4,1,RedOak,79,2249.8,0.0,0.01,0.00,1.35,0.00,13.68,0.10,0.86,0.00,11.31,4.95,0.05,1.00,0.09,1.00,380,25000,22961,2249.8,7.4,0.21,0.31,0.10,0.15,0.01,0.00,0.01,-1.15,0.31,1.36,0.00,
18,4,1,RedMaple,79,8814.8,0.0,0.03,0.00,5.29,0.00,13.68,0.10,3.72,0.00,11.31,3.19,0.05,1.00,0.09,1.00,440,25000,22960,8814.8,7.4,0.23,0.34,0.11,0.16,0.01,0.00,0.01,-5.09,0.34,5.32,0.00,
18,4,1,RedMaple,71,7388.2,0.0,0.02,0.00,4.43,0.00,13.68,0.10,3.32,0.00,11.31,3.24,0.05,1.00,0.09,1.00,440,25000,22956,7388.2,7.4,0.24,0.36,0.11,0.17,0.01,0.00,0.01,-4.21,0.36,4.45,0.00,
